time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1957-05-04T10:05:49.360Z,-3.929,136.411,20,6.09,mw,,,,,iscgem,iscgem886507,2022-04-26T17:11:54.153Z,"119 km ESE of Nabire, Indonesia",earthquake,,8.3,0.21,,reviewed,iscgem,iscgem
1957-05-12T11:29:11.060Z,-8.89,107.362,25,6.22,mw,,,,,iscgem,iscgem886540,2022-04-26T17:11:58.556Z,"187 km S of Banjar, Indonesia",earthquake,,2.3,0.2,,reviewed,iscgem,iscgem
1957-06-06T19:49:51.830Z,3.596,126.807,20,6.04,mw,,,,,iscgem,iscgem886670,2022-04-26T17:12:59.834Z,"246 km NNW of Tobelo, Indonesia",earthquake,,22.4,0.39,,reviewed,iscgem,iscgem
1957-06-22T23:50:35.710Z,-1.723,136.592,59.1,7.1,mw,,,,,iscgem,iscgem886739,2022-04-26T17:13:54.096Z,"82 km SE of Biak, Indonesia",earthquake,,5.2,0.4,,reviewed,iscgem,iscgem
1957-07-09T09:58:12.440Z,-6.066,104.14,39.9,6.04,mw,,,,,iscgem,iscgem886818,2022-04-26T17:14:38.460Z,"142 km WSW of Bandar Lampung, Indonesia",earthquake,,5.2,0.2,,reviewed,iscgem,iscgem
1957-08-09T02:29:24.820Z,-2.025,136.728,15,6.16,mw,,,,,iscgem,iscgem886991,2022-04-26T17:15:34.801Z,"118 km SE of Biak, Indonesia",earthquake,,25,0.22,,reviewed,iscgem,iscgem
1957-09-24T08:21:14.080Z,5.327,127.005,35,7.25,mw,,,,,iscgem,iscgem887230,2022-04-26T17:16:23.642Z,"146 km SE of Pondaguitan, Philippines",earthquake,,4.5,0.47,,reviewed,iscgem,iscgem
1957-09-25T16:36:39.830Z,5.771,127.312,25,6.07,mw,,,,,iscgem,iscgem887237,2022-04-26T17:16:40.243Z,"141 km ESE of Pondaguitan, Philippines",earthquake,,13.3,0.25,,reviewed,iscgem,iscgem
1957-09-27T04:08:29.360Z,-1.056,126.97,20,6.14,mw,,,,,iscgem,iscgem887251,2022-04-26T17:16:52.097Z,"208 km SSW of Sofifi, Indonesia",earthquake,,12.6,0.2,,reviewed,iscgem,iscgem
1957-10-12T18:57:09.880Z,-8.317,110.178,50,6.04,mw,,,,,iscgem,iscgem887365,2022-04-26T17:17:37.279Z,"42 km SSW of Bambanglipuro, Indonesia",earthquake,,5.5,0.2,,reviewed,iscgem,iscgem
1957-10-26T14:17:02.610Z,-1.756,116.012,20,6.1,mw,,,,,iscgem,iscgem887434,2022-04-26T17:18:28.430Z,"105 km WSW of Balikpapan, Indonesia",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1957-11-25T22:35:06.360Z,-1.816,115.975,20,6.12,mw,,,,,iscgem,iscgem887591,2022-04-26T17:19:40.374Z,"104 km NE of Amuntai, Indonesia",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1957-11-26T05:10:10.840Z,-1.841,115.937,45,6,mw,,,,,iscgem,iscgem887594,2022-04-26T17:19:46.807Z,"99 km NE of Amuntai, Indonesia",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1958-02-11T00:46:08.210Z,-8.92,107.35,25,6,mw,,,,,iscgem,iscgem883822,2022-04-26T16:54:40.670Z,"190 km S of Banjar, Indonesia",earthquake,,2.3,0.2,,reviewed,iscgem,iscgem
1958-02-19T19:25:27.590Z,-7.817,107.482,35,6.04,mw,,,,,iscgem,iscgem883874,2022-04-26T16:54:52.065Z,"68 km S of Banjar, Indonesia",earthquake,,14.5,0.25,,reviewed,iscgem,iscgem
1958-07-19T18:16:59.370Z,-0.562,129.78,45,6.45,mw,,,,,iscgem,iscgem884771,2022-04-26T17:00:30.545Z,"168 km WNW of Sorong, Indonesia",earthquake,,25,0.47,,reviewed,iscgem,iscgem
1958-08-12T19:25:16.020Z,0.422,126.145,47.5,6.47,mw,,,,,iscgem,iscgem884913,2022-04-26T17:01:30.779Z,"143 km WSW of Ternate, Indonesia",earthquake,,15.4,0.2,,reviewed,iscgem,iscgem
1958-11-22T00:04:25.740Z,-10.63,112.56,20,6,mw,,,,,iscgem,iscgem885568,2022-04-26T17:05:43.875Z,"268 km S of Dampit, Indonesia",earthquake,,13.2,0.2,,reviewed,iscgem,iscgem
1959-03-01T16:49:16.520Z,-0.719,134.439,35,6.9,mw,,,,,iscgem,iscgem881504,2022-04-26T16:41:51.986Z,"",earthquake,,4.8,0.4,,reviewed,iscgem,iscgem
1959-03-02T09:13:50.060Z,-8.143,127.824,35,6.07,mw,,,,,iscgem,iscgem881512,2022-04-26T16:41:53.192Z,"100 km ENE of Lospalos, Timor Leste",earthquake,,25,0.25,,reviewed,iscgem,iscgem
1959-04-06T14:12:43.250Z,-10.093,120.319,35,6.22,mw,,,,,iscgem,iscgem881737,2022-04-26T16:42:33.072Z,"48 km S of Waingapu, Indonesia",earthquake,,25,0.27,,reviewed,iscgem,iscgem
1959-04-12T15:22:32.450Z,-4.48,133.987,25,6.27,mw,,,,,iscgem,iscgem881777,2022-04-26T16:42:52.349Z,"186 km NE of Tual, Indonesia",earthquake,,9.2,0.37,,reviewed,iscgem,iscgem
1959-06-28T19:43:32.390Z,-9.257,122.504,60,6.05,mw,,,,,iscgem,iscgem882354,2022-04-26T16:45:28.259Z,"77 km SSE of Maumere, Indonesia",earthquake,,5,0.25,,reviewed,iscgem,iscgem
1959-09-03T06:27:34.480Z,-4.499,122.647,15,6.13,mw,,,,,iscgem,iscgem882804,2022-04-26T16:47:49.615Z,"50 km NNE of Katabu, Indonesia",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1959-09-05T06:07:43.910Z,0.858,129.03,20,6.13,mw,,,,,iscgem,iscgem882819,2022-04-26T16:47:52.000Z,"148 km SE of Tobelo, Indonesia",earthquake,,10.1,0.34,,reviewed,iscgem,iscgem
1959-10-15T06:15:41.520Z,0.041,120.119,35,6.61,mw,,,,,iscgem,iscgem883113,2022-04-26T16:49:04.719Z,"108 km NNE of Palu, Indonesia",earthquake,,5,0.2,,reviewed,iscgem,iscgem
1959-11-03T09:40:09.260Z,-10.768,110.684,15,6.01,mw,,,,,iscgem,iscgem883222,2022-04-26T16:49:55.594Z,"south of Java, Indonesia",earthquake,,25,0.34,,reviewed,iscgem,iscgem
1959-11-26T07:06:25.850Z,-5.482,102.823,35,6.23,mw,,,,,iscgem,iscgem883351,2022-04-26T16:50:15.126Z,"167 km SSW of Pagar Alam, Indonesia",earthquake,,4.8,0.3,,reviewed,iscgem,iscgem
1959-11-26T23:09:29.700Z,-5.409,102.816,30,6.56,mw,,,,,iscgem,iscgem883354,2022-04-26T16:50:16.287Z,"160 km SSW of Pagar Alam, Indonesia",earthquake,,7,0.21,,reviewed,iscgem,iscgem
1959-12-02T09:34:08.170Z,-0.926,123.114,25,6.41,mw,,,,,iscgem,iscgem883395,2022-04-26T16:50:34.206Z,"36 km E of Luwuk, Indonesia",earthquake,,4,0.41,,reviewed,iscgem,iscgem
1960-01-23T04:41:03.960Z,-3.998,127.456,25,6.34,mw,,,,,iscgem,iscgem878081,2022-04-26T16:26:31.300Z,"87 km WSW of Ambon, Indonesia",earthquake,,13,0.23,,reviewed,iscgem,iscgem
1960-01-23T07:31:21.530Z,-4.071,127.522,25,6.22,mw,,,,,iscgem,iscgem878083,2022-04-26T16:26:32.536Z,"84 km WSW of Ambon, Indonesia",earthquake,,13,0.2,,reviewed,iscgem,iscgem
1960-01-23T17:56:40.420Z,-4.119,127.449,35,6.16,mw,,,,,iscgem,iscgem878085,2022-04-26T16:26:34.085Z,"94 km WSW of Ambon, Indonesia",earthquake,,13,0.2,,reviewed,iscgem,iscgem
1960-02-09T23:55:56.800Z,-3.995,127.731,35,6.52,mw,,,,,iscgem,iscgem878240,2022-04-26T16:27:10.325Z,"60 km WSW of Ambon, Indonesia",earthquake,,13,0.2,,reviewed,iscgem,iscgem
1960-03-05T13:49:24.390Z,0.769,128.909,30,6.61,mw,,,,,iscgem,iscgem878456,2022-04-26T16:27:37.750Z,"145 km SE of Tobelo, Indonesia",earthquake,,3.9,0.2,,reviewed,iscgem,iscgem
1960-03-06T02:22:15.170Z,0.852,128.776,30,6.1,mw,,,,,iscgem,iscgem878461,2022-04-26T16:27:39.115Z,"129 km SE of Tobelo, Indonesia",earthquake,,10.1,0.27,,reviewed,iscgem,iscgem
1960-05-11T18:36:07.680Z,-3.238,130.838,35,6.22,mw,,,,,iscgem,iscgem879044,2022-04-26T16:29:26.217Z,"213 km E of Amahai, Indonesia",earthquake,,4.6,0.2,,reviewed,iscgem,iscgem
1960-06-15T23:27:45.560Z,-0.61,133.042,20,6.12,mw,,,,,iscgem,iscgem879526,2022-04-26T16:31:42.760Z,"117 km WNW of Manokwari, Indonesia",earthquake,,4,0.2,,reviewed,iscgem,iscgem
1960-07-10T00:05:26.770Z,0.404,98.098,30,6.28,mw,,,,,iscgem,iscgem879758,2022-04-26T16:32:33.248Z,"166 km SSW of Sibolga, Indonesia",earthquake,,4,0.2,,reviewed,iscgem,iscgem
1960-10-07T15:18:33.610Z,-7.508,130.761,35,6.73,mw,,,,,iscgem,iscgem880488,2022-04-26T16:37:04.247Z,"Pulau Pulau Tanimbar, Indonesia",earthquake,,5,0.27,,reviewed,iscgem,iscgem
1960-12-14T23:51:30.010Z,2.999,126.249,65,6.31,mw,,,,,iscgem,iscgem880993,2022-04-26T16:39:25.748Z,"219 km NE of Laikit, Laikit II (Dimembe), Indonesia",earthquake,,5,0.2,,reviewed,iscgem,iscgem
1961-03-16T13:45:36.670Z,-8.453,121.71,45,6.49,mw,,,,,iscgem,iscgem17290149,2022-04-26T16:04:57.989Z,"43 km N of Ende, Indonesia",earthquake,,5.4,0.37,,reviewed,iscgem,iscgem
1961-10-23T14:39:37.410Z,3.679,126.665,15,6.19,mw,,,,,iscgem,iscgem17291103,2022-04-26T16:05:29.273Z,"232 km SE of Sarangani, Philippines",earthquake,,19.1,0.28,,reviewed,iscgem,iscgem
1961-10-26T15:27:07.470Z,-0.397,98.704,28.9,6.18,mw,,,,,iscgem,iscgem877588,2022-04-26T16:24:20.398Z,"159 km W of Pariaman, Indonesia",earthquake,,4.5,0.2,,reviewed,iscgem,iscgem
1961-11-27T17:10:40.400Z,-0.454,127.502,25,6.21,mw,,,,,iscgem,iscgem17291193,2022-04-26T16:05:31.680Z,"131 km S of Sofifi, Indonesia",earthquake,,33,0.5,,reviewed,iscgem,iscgem
1961-12-14T07:10:24.950Z,-3.201,140.923,15,6.03,mw,,,,,iscgem,iscgem17291247,2022-04-26T16:05:34.171Z,"71 km SW of Vanimo, Papua New Guinea",earthquake,,6,0.28,,reviewed,iscgem,iscgem
1962-02-03T00:37:58.330Z,-1.311,137.474,23,6.31,mw,,,,,iscgem,iscgem17291391,2022-04-26T16:05:36.487Z,"155 km E of Biak, Indonesia",earthquake,,4,0.2,,reviewed,iscgem,iscgem
1962-05-15T05:23:49.090Z,-7.351,128.218,30.2,7.1,mw,,,,,iscgem,iscgem874743,2022-04-26T16:09:50.749Z,"186 km NE of Lospalos, Timor Leste",earthquake,,3.7,0.2,,reviewed,iscgem,iscgem
1962-12-21T00:44:20.230Z,-9.169,112.33,55,6.25,mw,,,,,iscgem,iscgem17293112,2022-04-26T16:07:15.901Z,"113 km S of Sumberpucung, Indonesia",earthquake,,4.9,0.36,,reviewed,iscgem,iscgem
1962-12-22T01:59:49.370Z,-9.291,112.296,40,6.1,mw,,,,,iscgem,iscgem875836,2022-04-26T16:15:19.412Z,"126 km S of Sumberpucung, Indonesia",earthquake,,5,0.2,,reviewed,iscgem,iscgem
1963-01-02T14:56:07.960Z,-4.295,135.14,25,6.03,mw,,,,,iscgem,iscgem871642,2022-04-27T00:17:57.895Z,"110 km SSW of Nabire, Indonesia",earthquake,,8.9,0.2,,reviewed,iscgem,iscgem
1963-01-05T13:16:45.550Z,-10.069,123.818,35,6.03,mw,,,,,iscgem,iscgem871657,2022-04-27T00:18:07.126Z,"25 km ENE of Kupang, Indonesia",earthquake,,15,0.35,,reviewed,iscgem,iscgem
1963-03-24T02:07:13.130Z,-9.477,120.593,20,6.3,mw,,,,,iscgem,iscgem17293479,2022-04-26T20:28:34.662Z,"41 km ENE of Waingapu, Indonesia",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1963-04-07T22:36:03.810Z,-4.884,103.235,59.4,6.07,mw,,,,,iscgem,iscgem872118,2022-04-27T00:20:03.710Z,"94 km S of Pagar Alam, Indonesia",earthquake,,5.4,0.24,,reviewed,iscgem,iscgem
1963-04-10T07:50:31.880Z,-9.169,125.178,35,6.03,mw,,,,,iscgem,iscgem872130,2022-04-27T00:20:04.943Z,"18 km NNW of Suai, Timor Leste",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1963-04-13T14:31:25.500Z,-3.452,135.591,46.9,6.06,mw,,,,,iscgem,iscgem872145,2022-04-27T00:20:08.327Z,"14 km SE of Nabire, Indonesia",earthquake,,5.2,0.25,,reviewed,iscgem,iscgem
1963-04-16T01:29:23.500Z,-0.975,128.07,30,7.13,mw,,,,,iscgem,iscgem872157,2022-04-27T00:20:09.543Z,"197 km SSE of Sofifi, Indonesia",earthquake,,4.5,0.2,,reviewed,iscgem,iscgem
1963-04-16T01:55:13.430Z,-1.05,128.043,30,7.07,mw,,,,,iscgem,iscgem872159,2022-04-27T00:20:10.788Z,"204 km SSE of Sofifi, Indonesia",earthquake,,3.9,0.51,,reviewed,iscgem,iscgem
1963-04-30T00:58:22.740Z,-1.042,128.706,35,6.32,mw,,,,,iscgem,iscgem17293685,2022-04-26T20:28:51.715Z,"234 km SSE of Sofifi, Indonesia",earthquake,,4.5,0.2,,reviewed,iscgem,iscgem
1963-06-04T21:04:44.250Z,-1.153,127.35,30,6.07,mw,,,,,iscgem,iscgem872459,2022-04-27T00:22:28.509Z,"210 km S of Sofifi, Indonesia",earthquake,,9.8,0.22,,reviewed,iscgem,iscgem
1963-06-19T09:09:04.200Z,4.588,126.54,65,6.07,mw,,,,,iscgem,iscgem872542,2022-04-27T00:23:06.530Z,"149 km SE of Sarangani, Philippines",earthquake,,6,0.2,,reviewed,iscgem,iscgem
1963-10-15T21:45:00.200Z,-3.076,129.991,25,6,mw,,,,,iscgem,iscgem873298,2022-04-27T00:28:12.150Z,"122 km ENE of Amahai, Indonesia",earthquake,,4.9,0.2,,reviewed,iscgem,iscgem
1963-11-06T02:13:18.730Z,-2.497,138.538,25,6.3,mw,,,,,iscgem,iscgem17294509,2022-04-26T20:30:51.263Z,"233 km W of Abepura, Indonesia",earthquake,,20.5,0.2,,reviewed,iscgem,iscgem
1963-12-16T01:51:30.430Z,-6.399,105.431,45,6.47,mw,,,,,iscgem,iscgem873773,2022-04-27T00:31:04.845Z,"44 km W of Labuan, Indonesia",earthquake,,17.8,0.25,,reviewed,iscgem,iscgem
1964-04-02T01:11:47.430Z,5.565,95.351,35,6.96,mw,,,,,iscgem,iscgem868224,2022-04-27T00:08:34.529Z,"3 km NE of Banda Aceh, Indonesia",earthquake,,4.6,0.2,,reviewed,iscgem,iscgem
1964-04-03T04:12:42.750Z,3.872,96.514,65.8,6.05,mw,,,,,iscgem,iscgem868290,2022-04-27T00:08:47.865Z,"52 km SE of Meulaboh, Indonesia",earthquake,,4.6,0.44,,reviewed,iscgem,iscgem
1964-04-23T03:32:50.080Z,-5.347,133.967,15,6.44,mw,,,,,iscgem,iscgem869028,2022-04-27T00:11:32.059Z,"138 km ENE of Tual, Indonesia",earthquake,,5.9,0.3,,reviewed,iscgem,iscgem
1964-04-26T13:59:19.900Z,-6.016,104.771,20,6.08,mw,,,,,iscgemsup,iscgemsup869124,2022-05-09T19:22:34.466Z,"84 km SW of Bandar Lampung, Indonesia",earthquake,,25.5,1.07,,reviewed,iscgemsup,iscgemsup
1964-06-11T17:01:51.500Z,-2.142,140.911,20,6.04,mw,,,,,iscgem,iscgem866727,2022-04-27T00:03:53.080Z,"48 km NNE of Jayapura, Indonesia",earthquake,,14.7,0.2,,reviewed,iscgem,iscgem
1964-06-15T00:05:34.380Z,5.223,96.742,35,6.23,mw,,,,,iscgem,iscgem866819,2022-04-27T00:04:12.726Z,"5 km ENE of Bireun, Indonesia",earthquake,,4.6,0.2,,reviewed,iscgem,iscgem
1964-06-30T13:46:21.400Z,-0.614,122.552,20,6.64,mw,,,,,iscgem,iscgem867344,2022-04-27T00:05:17.171Z,"45 km NW of Luwuk, Indonesia",earthquake,,35.9,0.2,,reviewed,iscgem,iscgem
1964-09-04T10:34:15.220Z,-3.952,131.478,35,6.1,mw,,,,,iscgem,iscgem864133,2022-04-26T23:57:38.203Z,"Ceram Sea, Indonesia",earthquake,,4.5,0.2,,reviewed,iscgem,iscgem
1964-10-11T21:15:04.770Z,-0.639,121.632,25,6.21,mw,,,,,iscgem,iscgem863441,2022-04-26T23:55:20.976Z,"128 km NE of Poso, Indonesia",earthquake,,4.5,0.2,,reviewed,iscgem,iscgem
1965-01-24T00:11:17.260Z,-2.608,125.952,20,8.2,mw,,,,,iscgem,iscgem861299,2022-04-26T23:50:01.288Z,"275 km WNW of Ambon, Indonesia",earthquake,,17.6,0.3,,reviewed,iscgem,iscgem
1965-03-19T16:20:53.230Z,-1.887,119.836,40,6.05,mw,,,,,iscgem,iscgem858722,2022-04-26T23:43:12.887Z,"108 km S of Palu, Indonesia",earthquake,,5,0.24,,reviewed,iscgem,iscgem
1965-03-21T11:08:19.420Z,-1.547,126.623,28.9,6.29,mw,,,,,iscgem,iscgem858755,2022-04-26T23:43:15.121Z,"272 km SSW of Ternate, Indonesia",earthquake,,4,0.21,,reviewed,iscgem,iscgem
1965-04-06T09:42:29.230Z,-0.463,120.039,25,6.15,mw,,,,,iscgem,iscgem857510,2022-04-26T23:40:55.765Z,"52 km NNE of Palu, Indonesia",earthquake,,19.8,0.25,,reviewed,iscgem,iscgem
1965-08-17T10:35:06.580Z,4.93,95.844,35,6.14,mw,,,,,iscgem,iscgem854696,2022-04-26T23:36:11.844Z,"51 km SSW of Sigli, Indonesia",earthquake,,8.6,0.2,,reviewed,iscgem,iscgem
1965-10-18T21:50:07.210Z,-1.28,127.725,25,6.31,mw,,,,,iscgem,iscgem853224,2022-04-26T23:32:55.409Z,"223 km S of Sofifi, Indonesia",earthquake,,3.5,0.27,,reviewed,iscgem,iscgem
1965-11-23T01:17:30.570Z,2.983,124.831,20,6.2,mw,,,,,iscgem,iscgem852620,2022-04-26T23:31:27.576Z,"165 km N of Manado, Indonesia",earthquake,,25,0.28,,reviewed,iscgem,iscgem
1966-03-08T05:41:06.750Z,1.903,126.334,35,6.15,mw,,,,,iscgem,iscgem849033,2022-04-26T23:23:09.366Z,"158 km ENE of Laikit, Laikit II (Dimembe), Indonesia",earthquake,,20,0.25,,reviewed,iscgem,iscgem
1966-04-23T00:09:35.790Z,-0.711,122.191,20,6.55,mw,,,,,iscgem,iscgem848634,2022-04-26T23:22:32.187Z,"71 km WNW of Luwuk, Indonesia",earthquake,,3.8,0.28,,reviewed,iscgem,iscgem
1966-04-23T08:56:43.050Z,-0.57,122.235,35,6.08,mw,,,,,iscgem,iscgem848649,2022-04-26T23:22:34.811Z,"74 km NW of Luwuk, Indonesia",earthquake,,24.5,0.2,,reviewed,iscgem,iscgem
1966-08-18T14:34:02.470Z,-0.111,125.071,55,6.07,mw,,,,,iscgem,iscgem844645,2022-04-26T23:12:23.693Z,"157 km S of Tondano, Indonesia",earthquake,,14.6,0.22,,reviewed,iscgem,iscgem
1966-08-18T14:37:55.160Z,-0.007,125.026,32.5,6.02,mw,,,,,iscgem,iscgem844646,2022-04-26T23:12:25.221Z,"145 km S of Tondano, Indonesia",earthquake,,5.2,0.2,,reviewed,iscgem,iscgem
1967-04-09T00:05:10.200Z,-3.989,135.677,15,6,mw,,,,,iscgem,iscgem836469,2022-04-26T22:55:43.466Z,"72 km SSE of Nabire, Indonesia",earthquake,,7.8,0.2,,reviewed,iscgem,iscgem
1967-04-12T04:51:42.870Z,5.121,96.286,50,6.7,mw,,,,,iscgem,iscgem836599,2022-04-26T22:55:52.759Z,"10 km S of Reuleuet, Indonesia",earthquake,,25,0.4,,reviewed,iscgem,iscgem
1967-04-21T08:14:24.310Z,-5.401,126.688,10,6.2,mw,,,,,iscgem,iscgem836974,2022-04-26T22:56:03.165Z,"251 km SW of Ambon, Indonesia",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1967-07-16T13:34:33.010Z,-0.869,132.73,30,6.22,mw,,,,,iscgem,iscgem833382,2022-04-26T22:50:21.038Z,"148 km W of Manokwari, Indonesia",earthquake,,25,0.36,,reviewed,iscgem,iscgem
1967-08-21T07:33:03.610Z,3.697,95.669,39.1,6.57,mw,,,,,iscgem,iscgem832453,2022-04-26T22:48:59.253Z,"70 km SW of Meulaboh, Indonesia",earthquake,,4.8,0.45,,reviewed,iscgem,iscgem
1968-01-26T04:45:44.750Z,-8.875,120.265,30.6,6.8,mw,,,,,iscgem,iscgem827666,2022-04-26T22:40:08.374Z,"36 km SW of Ruteng, Indonesia",earthquake,,4,0.2,,reviewed,iscgem,iscgem
1968-03-17T20:14:34.170Z,3.204,128.182,65,6.1,mw,,,,,iscgemsup,iscgemsup825125,2022-05-09T19:20:50.537Z,"164 km N of Tobelo, Indonesia",earthquake,,37.6,0.92,,reviewed,iscgemsup,iscgemsup
1968-05-28T13:27:19.180Z,-2.85,139.353,45,7.5,mw,,,,,iscgem,iscgem823104,2022-04-26T22:33:57.944Z,"145 km W of Abepura, Indonesia",earthquake,,16.3,0.2,,reviewed,iscgem,iscgem
1968-06-07T11:57:34.030Z,-1.916,120.094,35,6.74,mw,,,,,iscgem,iscgem819942,2022-04-26T22:28:17.326Z,"93 km SW of Poso, Indonesia",earthquake,,4.5,0.33,,reviewed,iscgem,iscgem
1968-06-07T21:30:55.060Z,-2.078,120.462,38,6.2,mw,,,,,iscgem,iscgem819969,2022-04-26T22:28:22.937Z,"82 km SSW of Poso, Indonesia",earthquake,,4.7,0.2,,reviewed,iscgem,iscgem
1968-07-29T23:52:18.220Z,-0.291,133.409,20,6.23,mw,,,,,iscgem,iscgem819494,2022-04-26T22:27:48.294Z,"96 km NW of Manokwari, Indonesia",earthquake,,8.1,0.46,,reviewed,iscgem,iscgem
1968-08-10T02:07:06.390Z,1.514,126.234,23,7.61,mw,,,,,iscgem,iscgem817844,2022-04-26T22:23:41.596Z,"140 km E of Laikit, Laikit II (Dimembe), Indonesia",earthquake,,3.9,0.38,,reviewed,iscgem,iscgem
1968-08-10T05:51:48.400Z,1.402,126.182,25,6.5,mw,,,,,iscgem,iscgem817856,2022-04-26T22:23:48.575Z,"Molucca Sea",earthquake,,4.5,0.2,,reviewed,iscgem,iscgem
1968-08-11T20:00:44.590Z,1.584,126.483,30,6.01,mw,,,,,iscgem,iscgem817918,2022-04-26T22:24:03.968Z,"133 km NW of Ternate, Indonesia",earthquake,,20.8,0.2,,reviewed,iscgem,iscgem
1968-08-14T22:14:23.290Z,0.157,119.802,20,7.21,mw,,,,,iscgem,iscgem818025,2022-04-26T22:24:18.653Z,"118 km N of Palu, Indonesia",earthquake,,3.9,0.28,,reviewed,iscgem,iscgem
1968-08-17T04:00:38.460Z,1.364,126.268,35,6.01,mw,,,,,iscgem,iscgem818083,2022-04-26T22:24:36.926Z,"139 km WNW of Ternate, Indonesia",earthquake,,4.8,0.28,,reviewed,iscgem,iscgem
1968-10-24T15:51:17.340Z,5.909,127.031,45,6.35,mw,,,,,iscgem,iscgem816258,2022-04-26T22:19:14.373Z,"106 km ESE of Pondaguitan, Philippines",earthquake,,4.8,0.2,,reviewed,iscgem,iscgem
1968-10-31T09:06:38.130Z,1.191,126.23,35,6.07,mw,,,,,iscgem,iscgem816498,2022-04-26T22:19:57.217Z,"135 km WNW of Ternate, Indonesia",earthquake,,23.1,0.4,,reviewed,iscgem,iscgem
1968-11-09T20:30:45.290Z,2.358,126.856,42.2,6.12,mw,,,,,iscgem,iscgem814969,2022-04-26T22:17:28.930Z,"145 km WNW of Tobelo, Indonesia",earthquake,,4.6,0.2,,reviewed,iscgem,iscgem
1968-11-25T18:36:57.210Z,5.122,126.847,50,6.36,mw,,,,,iscgem,iscgem815369,2022-04-26T22:18:28.480Z,"155 km SSE of Pondaguitan, Philippines",earthquake,,4.8,0.24,,reviewed,iscgem,iscgem
1969-01-30T10:29:41.930Z,4.569,127.306,60,7.6,mw,,,,,iscgem,iscgem813688,2022-04-26T22:14:03.690Z,"224 km ESE of Sarangani, Philippines",earthquake,,4.9,0.3,,reviewed,iscgem,iscgem
1969-01-31T00:44:16.980Z,4.192,128.186,43.3,6.39,mw,,,,,iscgem,iscgem813710,2022-04-26T22:14:20.828Z,"273 km N of Tobelo, Indonesia",earthquake,,5,0.21,,reviewed,iscgem,iscgem
1969-02-02T01:38:48.100Z,3.8,128.255,45,6.03,mw,,,,,iscgem,iscgem811775,2022-04-26T22:11:27.482Z,"230 km N of Tobelo, Indonesia",earthquake,,4.5,0.24,,reviewed,iscgem,iscgem
1969-02-03T21:41:43.470Z,4.738,127.374,35,6.78,mw,,,,,iscgem,iscgem811844,2022-04-26T22:11:35.820Z,"223 km SE of Pondaguitan, Philippines",earthquake,,4.5,0.2,,reviewed,iscgem,iscgem
1969-02-04T01:38:30.410Z,-0.717,121.631,45,6.12,mw,,,,,iscgem,iscgem811849,2022-04-26T22:11:37.124Z,"123 km NE of Poso, Indonesia",earthquake,,10.5,0.23,,reviewed,iscgem,iscgem
1969-02-17T00:43:04.620Z,3.65,128.351,40,6.35,mw,,,,,iscgem,iscgem812293,2022-04-26T22:12:21.290Z,"215 km N of Tobelo, Indonesia",earthquake,,19.5,0.2,,reviewed,iscgem,iscgem
1969-02-20T09:55:36.850Z,3.478,128.109,35,6.32,mw,,,,,iscgem,iscgem812400,2022-04-26T22:12:25.630Z,"193 km N of Tobelo, Indonesia",earthquake,,41.9,0.2,,reviewed,iscgem,iscgem
1969-02-20T10:30:21.770Z,3.337,128.176,55,6.27,mw,,,,,iscgem,iscgem812402,2022-04-26T22:12:31.029Z,"178 km N of Tobelo, Indonesia",earthquake,,41.9,0.24,,reviewed,iscgem,iscgem
1969-02-20T16:58:15.630Z,3.509,128.311,35,6.01,mw,,,,,iscgem,iscgem812421,2022-04-26T22:12:36.603Z,"199 km N of Tobelo, Indonesia",earthquake,,4.8,0.22,,reviewed,iscgem,iscgem
1969-02-23T00:36:58.920Z,-3.201,118.904,15,7.03,mw,,,,,iscgem,iscgem812497,2022-04-26T22:12:40.020Z,"38 km N of Majene, Indonesia",earthquake,,25,0.29,,reviewed,iscgem,iscgem
1969-02-24T00:08:46.480Z,-6.122,130.946,35,6.2,mw,,,,,iscgem,iscgem812527,2022-04-26T22:12:41.827Z,"207 km WSW of Tual, Indonesia",earthquake,,29.2,0.2,,reviewed,iscgem,iscgem
1969-03-05T13:52:05.490Z,4.031,128.112,35,6.15,mw,,,,,iscgem,iscgem810572,2022-04-26T22:10:14.060Z,"254 km N of Tobelo, Indonesia",earthquake,,5.3,0.2,,reviewed,iscgem,iscgem
1969-03-09T13:48:04.300Z,-4.193,135.504,20,6.3,mw,,,,,iscgem,iscgem810744,2022-04-26T22:10:18.704Z,"Near the south coast of Papua, Indonesia",earthquake,,7.8,0.2,,reviewed,iscgem,iscgem
1969-03-27T04:46:25.530Z,3.745,128.299,15,6.01,mw,,,,,iscgem,iscgem811574,2022-04-26T22:11:02.175Z,"225 km N of Tobelo, Indonesia",earthquake,,19.5,0.24,,reviewed,iscgem,iscgem
